14078,SO43697,353,5/31/2011,"Road-150 Red, 62",Bikes,"93,858.02"
15519,SO43698,354,5/31/2011,"Mountain-100 Silver, 44",Bikes,"78,777.77"
10553,SO43699,355,5/31/2011,"Mountain-100 Silver, 44",Bikes,"76,839.77"
11358,SO43701,357,5/31/2011,"Mountain-100 Silver, 44",Bikes,"71,875.79"
13514,SO43702,358,6/1/2011,"Road-150 Red, 44",Bikes,"102,231.17"
14897,SO43703,359,6/1/2011,"Road-150 Red, 62",Bikes,"74,070.19"
6990,SO43704,360,6/1/2011,"Mountain-100 Black, 48",Bikes,"83,969.75"
18258,SO43705,361,6/1/2011,"Mountain-100 Silver, 38",Bikes,"76,567.77"
4229,SO43706,362,6/2/2011,"Road-150 Red, 48",Bikes,"85,556.44"
11853,SO43707,363,6/2/2011,"Road-150 Red, 48",Bikes,"104,521.27"
4916,SO43709,365,Confidential,"Road-150 Red, 52",Bikes,Confidential
16362,SO43710,366,6/2/2011,"Road-150 Red, 56",Bikes,"93,178.15"
12797,SO43712,368,6/3/2011,"Road-150 Red, 44",Bikes,"104,342.35"
2835,SO43713,369,6/4/2011,"Road-150 Red, 62",Bikes,"91,424.80"
6134,SO43714,370,6/4/2011,"Road-150 Red, 44",Bikes,"75,358.37"
19122,SO43715,371,6/4/2011,"Road-150 Red, 56",Bikes,"99,869.52"
14487,SO43716,372,6/4/2011,"Road-150 Red, 44",Bikes,"106,167.27"
16262,SO43718,374,6/5/2011,"Road-150 Red, 44",Bikes,"96,434.38"
4819,SO43719,375,6/5/2011,"Road-150 Red, 48",Bikes,"82,908.52"
9531,SO43720,376,6/5/2011,"Road-150 Red, 44",Bikes,"106,918.71"
13076,SO43721,377,6/5/2011,"Road-150 Red, 62",Bikes,"77,827.37"
14920,SO43722,378,6/6/2011,"Road-150 Red, 48",Bikes,"86,880.40"
16488,SO43724,380,6/6/2011,"Road-150 Red, 44",Bikes,"94,537.89"
14374,SO43725,381,6/7/2011,"Road-150 Red, 44",Bikes,"94,788.37"
6467,SO43727,383,6/7/2011,"Road-150 Red, 44",Bikes,"77,970.50"
11549,SO43728,384,6/8/2011,"Road-150 Red, 52",Bikes,"82,049.73"
3392,SO43729,385,6/8/2011,"Mountain-100 Silver, 44",Bikes,"93,261.73"
14663,SO43730,386,6/8/2011,"Mountain-100 Silver, 44",Bikes,"99,891.71"
4984,SO43731,387,6/8/2011,"Road-150 Red, 56",Bikes,"81,548.77"
12565,SO43732,388,6/8/2011,"Mountain-100 Black, 44",Bikes,"94,972.22"
15498,SO43733,389,6/8/2011,"Road-150 Red, 48",Bikes,"77,970.50"
14154,SO43734,390,6/9/2011,"Road-150 Red, 48",Bikes,"89,564.10"
16300,SO43735,391,6/9/2011,"Road-150 Red, 62",Bikes,"72,209.49"
11269,SO43736,392,6/9/2011,"Mountain-100 Silver, 44",Bikes,"101,285.70"
17081,SO43738,394,6/10/2011,"Road-150 Red, 48",Bikes,"105,809.44"
20158,SO43739,395,6/10/2011,"Road-150 Red, 62",Bikes,"74,928.97"
19328,SO43740,396,6/10/2011,"Road-150 Red, 48",Bikes,"80,260.60"
4003,SO43741,397,6/11/2011,"Road-150 Red, 62",Bikes,"84,232.48"
11896,SO43742,398,6/11/2011,"Road-150 Red, 56",Bikes,"83,123.21"
3878,SO43743,399,6/11/2011,"Mountain-100 Silver, 48",Bikes,"85,169.75"
3395,SO43744,400,6/11/2011,"Road-150 Red, 52",Bikes,"106,095.71"
15940,SO43745,401,6/12/2011,"Road-150 Red, 44",Bikes,"79,866.99"
19123,SO43746,402,6/12/2011,"Road-150 Red, 48",Bikes,"90,315.53"
18154,SO43747,403,6/13/2011,"Road-150 Red, 56",Bikes,"100,263.13"
7620,SO43748,404,6/13/2011,"Road-150 Red, 52",Bikes,"94,681.02"
8825,SO43749,405,6/13/2011,"Road-150 Red, 56",Bikes,"83,946.21"
17608,SO43750,406,6/13/2011,"Road-150 Red, 44",Bikes,"89,456.75"
8368,SO43751,407,6/13/2011,"Road-150 Red, 52",Bikes,"92,999.24"
16884,SO43752,408,Confidential,"Road-150 Red, 44",Bikes,#VALUE!
10375,SO43753,409,6/13/2011,"Road-150 Red, 62",Bikes,"74,428.02"
9646,SO43754,410,6/14/2011,"Road-150 Red, 48",Bikes,"80,403.73"
12715,SO43755,411,6/14/2011,"Road-150 Red, 44",Bikes,"73,998.62"
2521,SO43757,413,6/14/2011,"Mountain-100 Black, 44",Bikes,"89,369.74"
5365,SO43758,414,6/15/2011,"Road-150 Red, 62",Bikes,"80,224.81"
12446,SO43759,415,6/15/2011,"Road-150 Red, 62",Bikes,"100,943.00"
2674,SO43760,416,6/15/2011,"Road-150 Red, 56",Bikes,"107,026.06"
15377,SO43761,417,6/15/2011,"Road-150 Red, 62",Bikes,"104,020.31"
9955,SO43762,418,6/16/2011,"Road-150 Red, 56",Bikes,"77,397.98"
4926,SO43763,419,6/16/2011,"Road-150 Red, 52",Bikes,"83,982.00"
9686,SO43764,420,6/16/2011,"Road-150 Red, 62",Bikes,"95,432.46"
6377,SO43765,421,6/16/2011,"Mountain-100 Silver, 44",Bikes,"86,903.74"
17360,SO43766,422,6/17/2011,"Road-150 Red, 52",Bikes,"82,765.39"
5454,SO43767,423,6/17/2011,"Mountain-100 Black, 44",Bikes,"86,332.24"
15139,SO43768,424,6/18/2011,"Road-150 Red, 48",Bikes,"101,909.13"
3338,SO43769,425,6/18/2011,"Road-150 Red, 48",Bikes,"98,688.69"
11969,SO43770,426,6/18/2011,"Road-150 Red, 48",Bikes,"90,959.62"
6665,SO43772,428,6/18/2011,"Road-150 Red, 48",Bikes,"101,121.91"
10934,SO43773,429,6/18/2011,"Road-150 Red, 56",Bikes,"83,982.00"
11118,SO43774,430,6/18/2011,"Road-150 Red, 52",Bikes,"105,415.83"
5526,SO43775,431,6/18/2011,"Mountain-100 Silver, 48",Bikes,"90,881.73"
6367,SO43776,432,6/19/2011,"Road-150 Red, 56",Bikes,"101,766.00"
15798,SO43777,433,6/19/2011,"Road-150 Red, 44",Bikes,"76,217.15"
7394,SO43778,434,6/19/2011,"Mountain-100 Silver, 42",Bikes,"81,803.76"
16764,SO43780,436,6/20/2011,"Road-150 Red, 44",Bikes,"84,125.13"
13787,SO43781,437,6/20/2011,"Road-150 Red, 48",Bikes,"97,257.38"
4351,SO43782,438,6/20/2011,"Road-150 Red, 48",Bikes,"96,899.55"
17515,SO43783,439,6/20/2011,"Road-150 Red, 48",Bikes,"96,040.77"
3462,SO43784,440,6/21/2011,"Road-150 Red, 62",Bikes,"93,607.54"
8185,SO43785,441,6/21/2011,"Road-150 Red, 44",Bikes,"103,197.31"
14613,SO43786,442,6/21/2011,"Road-150 Red, 44",Bikes,"103,555.13"
20242,SO43787,443,6/21/2011,"Mountain-100 Silver, 38",Bikes,"98,701.71"
16405,SO43788,444,6/21/2011,"Mountain-100 Black, 48",Bikes,"95,782.22"
12880,SO43789,445,6/21/2011,"Mountain-100 Black, 48",Bikes,"86,602.24"
12801,SO43790,446,6/21/2011,"Mountain-100 Silver, 38",Bikes,"72,895.79"
2560,SO43791,447,6/21/2011,"Road-150 Red, 56",Bikes,"74,571.15"
5070,SO43792,448,6/21/2011,"Road-150 Red, 48",Bikes,"99,547.47"
13531,SO43793,449,6/21/2011,"Mountain-100 Silver, 38",Bikes,"70,515.79"
15638,SO43794,450,6/21/2011,"Mountain-100 Silver, 48",Bikes,"95,267.72"
3264,SO43795,451,6/22/2011,"Road-150 Red, 48",Bikes,"87,774.96"
2558,SO43797,453,6/22/2011,"Road-150 Red, 48",Bikes,"77,111.72"
8440,SO43798,454,6/22/2011,"Road-150 Red, 62",Bikes,"81,155.16"
14743,SO43799,455,6/22/2011,"Road-150 Red, 48",Bikes,"71,708.53"
7208,SO43800,456,6/23/2011,"Road-150 Red, 44",Bikes,"93,893.80"
13606,SO43801,457,6/23/2011,"Road-150 Red, 44",Bikes,"78,972.42"
6946,SO43802,458,6/23/2011,"Road-150 Red, 48",Bikes,"78,399.90"
8995,SO43804,460,6/24/2011,"Road-150 Red, 62",Bikes,"93,571.76"
